gid,created_at,title,current_price,original_price,image_url,rating,review_count,url,categories
www.walmart.com-629a8298bab66004727904041cba1066,2022-03-11T17:40:27.253507Z,The Cowboy Way (DVD),$5.99,$5.99,https://i5.walmartimages.com/asr/4e32f2e5-d51a-45b3-b77a-0b3c91484f1b.13890aedcc207d8bbfbfaac23c2b98f1.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,24,https://www.walmart.com/ip/The-Cowboy-Way-DVD/1106658,[Movies & TV Shows Movies Romance Movies Romantic Comedies]
www.walmart.com-676e265644c05f730d45630e145355b9,2022-03-11T17:41:15.453608Z,The Longest Ride (DVD),$9.61,$9.61,https://i5.walmartimages.com/asr/ac7371fa-93c5-491d-9b2f-c3dfe140a6da.4b05e5a2e40c9e542596b79fe07fcfa3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.7,30,https://www.walmart.com/ip/The-Longest-Ride-DVD/45013219,[Movies & TV Shows Movies Action Movies Action Drama Movies]
www.walmart.com-8ce2a2285c67bedcfa7b57d03399ca66,2022-03-11T17:42:44.466804Z,More American Graffiti (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/b0799b81-81c1-48cd-bff4-012442262cc3_1.b554f5c89e9bb136ffd51cd89a37faf8.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.1,7,https://www.walmart.com/ip/More-American-Graffiti-DVD/2238211,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-8de3709b304e13337b55527d91daac26,2022-03-11T17:55:06.770544Z,Auntie Mame (DVD),$9.99,$14.97,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,9,https://www.walmart.com/ip/Auntie-Mame-DVD/42359079,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-14bbb518f1fcd9a6693b5e9440487821,2022-03-11T16:50:02.36549Z,The Librarian Trilogy (DVD),$8.99,$14.99,https://i5.walmartimages.com/asr/ac7371fa-93c5-491d-9b2f-c3dfe140a6da.4b05e5a2e40c9e542596b79fe07fcfa3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,27,https://www.walmart.com/ip/The-Librarian-Trilogy-DVD/54840248,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-b32c28c0daa9379f8ced16df20251bcf,2022-03-11T17:21:39.990076Z,Scooby Doo: Movie & Scooby Doo 2 - Monsters (DVD),$7.98,$7.98,https://i5.walmartimages.com/asr/21b250ea-6779-4ed8-97d8-2a468087ab37.8bbea278a03419eefaa37d74e068dc2b.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.5,33,https://www.walmart.com/ip/Scooby-Doo-Movie-Scooby-Doo-2-Monsters-DVD/5023707,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-98f34d9db1e760db9254dc1fa14112c2,2022-03-11T16:49:51.550543Z,Gifted (DVD),$9.98,$9.98,https://i5.walmartimages.com/asr/852dbc47-ed93-4525-a426-6d4712282a0d.0c5a4ccb526d40b29c6a48c6f5045221.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,7,https://www.walmart.com/ip/Gifted-DVD/632735793,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-3d04277b2243207b85765b0a614a79f1,2022-03-11T17:23:15.155016Z,Searching (Blu-ray),$11.95,$11.95,https://i5.walmartimages.com/asr/cf5200e5-6b2a-42ac-8702-706614a28b52_1.9b0dec1732b7ccdf7ef88386522e9ac4.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,3,https://www.walmart.com/ip/Searching-Blu-ray/207840303,[Movies & TV Shows Movies Mystery & Suspense Movies All Mystery & Suspense]
www.walmart.com-6c4fbc3b784ee514448a198b10109430,2022-03-11T16:54:50.812066Z,"Whitmor 4 Section Underbed Boot Bag - Bedroom - Canvas - 23"" x 37"" x 6""",$10.20,$14.80,https://i5.walmartimages.com/asr/307f9f6e-1086-49e6-ace0-d38f48d4ace9_1.9d39d1a5a89744a30bada1da24763bbc.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.0,18,https://www.walmart.com/ip/Whitmor-4-Section-Underbed-Boot-Bag-Bedroom-Canvas-23-x-37-x-6/40007251?athbdg=L1600,[Movies & TV Shows TV Shows Special Interest Home & Garden]
www.walmart.com-98630a472afc0ec316e107eee7252d23,2022-03-11T17:57:33.070435Z,The Best of Me (DVD),$7.99,$7.99,https://i5.walmartimages.com/asr/4e32f2e5-d51a-45b3-b77a-0b3c91484f1b.13890aedcc207d8bbfbfaac23c2b98f1.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.3,15,https://www.walmart.com/ip/The-Best-of-Me-DVD/40438071,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-f50a8d45e20f5e002e9d7a87c3b68cdf,2022-03-11T17:02:34.066214Z,Silent Hill: Revelation (DVD),$10.92,$10.92,https://i5.walmartimages.com/asr/9bc1cb44-1e36-4e7a-9b4e-54d0d04cefa6_1.046d22cf379e178790dcc6cbca0456e8.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.4,10,https://www.walmart.com/ip/Silent-Hill-Revelation-DVD/22587401,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-20b2d1e69d83487e1e880216307c1d33,2022-03-11T16:50:08.15297Z,42 (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/7d7d7a95-6a93-4226-93e3-399ca350aea5.8d1b27c579bca06aed19528f5421f2fd.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,24,https://www.walmart.com/ip/42-DVD/26920076,[Movies & TV Shows Black History Month Movies]
www.walmart.com-85cf2c19d8ef9335c46f01fb823003b2,2022-03-11T17:23:32.998694Z,Pokemon Pikachu 2019 4-Pocket Portfolio,$12.99,$12.99,https://i5.walmartimages.com/asr/cb507529-229d-4e24-b4ab-77cde7ee51cf_1.c8064c7684f1d844214a3c7054fe9f8f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,,,https://www.walmart.com/ip/Pokemon-Pikachu-2019-4-Pocket-Portfolio/784057134,[Toys Games & Puzzles Trading Cards Pokemon Cards Pokemon Trading Card Binders & Holders]
www.walmart.com-c484460cf0fe7b51701a4574f7a87a73,2022-03-11T17:01:33.568173Z,Dolores Claiborne (DVD),$10.67,$10.67,https://i5.walmartimages.com/asr/5284cf95-3326-4dfc-9f2f-03151c0b8f4e_1.ee68c4cc075e2120591ece57adccdc64.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,38,https://www.walmart.com/ip/Dolores-Claiborne-DVD/1097099,[Movies & TV Shows Movies Mystery & Suspense Movies All Mystery & Suspense]
www.walmart.com-919992c96934d29a33bc5387e9036b63,2022-03-11T17:10:26.616616Z,The Lego Batman Movie (Blu-ray + DVD),$5.99,$9.98,https://i5.walmartimages.com/asr/3ad864f1-46c9-4bcf-aedf-64cf1428de0b.450392e5105399f763bdf85e3e774f09.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,3,https://www.walmart.com/ip/The-Lego-Batman-Movie-Blu-ray-DVD/55729019,[Movies & TV Shows Movies Animated Movies All Anime & Animation]
www.walmart.com-71d7c0cf0e9266a1cbf35f841a81a0b6,2022-03-11T16:49:53.965142Z,8 Seconds (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/3e7fa481-0999-4f48-9b0e-97f8446a4b74_1.5aa23ab25a08b748e91b1b174abfed1e.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,86,https://www.walmart.com/ip/8-Seconds-DVD/1102423?athbdg=L1600,[Movies & TV Shows Movies Documentaries Sports]
www.walmart.com-e4e77fb3f9ca4110f1f96f5381d3a5bf,2022-03-11T17:45:13.746506Z,Rock of Ages (Blu-ray + DVD),$7.98,$7.98,https://i5.walmartimages.com/asr/d45509c2-0cd5-4ca6-8028-dc3a1c69e06a_1.0d3d98feed43c2ecd60df918f860caf9.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.1,27,https://www.walmart.com/ip/Rock-of-Ages-Blu-ray-DVD/21474227,[Movies & TV Shows Movies Musicals All Music & Performance]
www.walmart.com-4fc93d27c12142ab7a0b931a1ca67997,2022-03-11T16:49:51.666444Z,Always (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/e1e59774-0b2e-457b-97c1-fe2faef9b7b0_1.b2ce1214fb227bd2d8721b45f6c994b9.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,44,https://www.walmart.com/ip/Always-DVD/1107993,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-9c2320ac786708d52118cb692c15f8b6,2022-03-11T16:52:13.668872Z,The Ghost and Mr. Chicken (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/4a4f22fb-0699-410d-8d18-50026c85271d_1.2c34a7a9deb1dd435c95bb627373c295.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.9,58,https://www.walmart.com/ip/The-Ghost-and-Mr-Chicken-DVD/2238201,[Movies & TV Shows Movies Kids Movies Family Comedy Movies]
www.walmart.com-382879f857cd59d679b205bc9a16221d,2022-03-11T17:53:02.964905Z,Inglourious Basterds (Blu-ray),$6.79,$6.79,https://i5.walmartimages.com/asr/2a95f974-451a-49c4-b144-d3b31a6edb60_1.9499a90056c7c0e04433103d8728e477.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,10,https://www.walmart.com/ip/Inglourious-Basterds-Blu-ray/16816306,[Movies & TV Shows Movies Drama Movies Military & Political]
www.walmart.com-f915e1a8b81a5979384127cb7634b09b,2022-03-11T17:32:01.667726Z,Down Periscope (DVD),$12.98,$12.98,https://i5.walmartimages.com/asr/602eb41a-7897-4484-9f8d-856b803571a4_1.3f33a72707fd3538b71704ef65aebb45.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,19,https://www.walmart.com/ip/Down-Periscope-DVD/576119727,[Movies & TV Shows Movies Romance Movies Romantic Comedies]
www.walmart.com-e6b616dbbea4601be1c274e57f46fa6f,2022-03-11T17:47:41.297537Z,Murder in Coweta County (DVD),$13.99,$19.99,https://i5.walmartimages.com/asr/e4c654d6-8526-4be4-ab6a-145bd00e1291_1.4a5065674677ba61ce55a8252ced232b.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,1,https://www.walmart.com/ip/Murder-in-Coweta-County-DVD/38579608,[Movies & TV Shows Movies Mystery & Suspense Movies All Mystery & Suspense]
www.walmart.com-fc61090ae5f9efb587fdd03952a38384,2022-03-11T17:19:32.345151Z,Wild Hogs (Blu-ray),$8.99,$8.99,https://i5.walmartimages.com/asr/bdb64be2-7981-4956-bbb3-620e68666802_1.0c443ac1237d1ce3e7b71c04d7c0247f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,14,https://www.walmart.com/ip/Wild-Hogs-Blu-ray/5922519,[Movies & TV Shows Disney Movies Disney Movies]
www.walmart.com-75850d8757d9f2724783c3881993362e,2022-03-11T17:12:44.708539Z,The Haunting (DVD),$7.17,$7.17,https://i5.walmartimages.com/asr/4a4f22fb-0699-410d-8d18-50026c85271d_1.2c34a7a9deb1dd435c95bb627373c295.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.3,25,https://www.walmart.com/ip/The-Haunting-DVD/981124159,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-2bff505fd6a079f0bf7cc8e85cba4f0c,2022-03-11T17:36:57.485937Z,Where the Heart Is (DVD),$9.61,$9.61,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,42,https://www.walmart.com/ip/Where-the-Heart-Is-DVD/17246721,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-aba45374449ee49ef2bc7bc577fbca12,2022-03-11T17:13:21.179362Z,Ultimate Yoga For Beginners (DVD),$15.02,$15.02,https://i5.walmartimages.com/asr/bb94b92c-d704-4c3b-97d0-42af75e0f620_1.3ff4902e5539a55e7640a495e493f910.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,79,https://www.walmart.com/ip/Ultimate-Yoga-For-Beginners-DVD/10928736,[Health Heart Health Exercise & Fitness]
www.walmart.com-4caaa9e481dffb427ff9bd6e67b63004,2022-03-11T17:22:29.366132Z,Tyler Perry Triple Feature (DVD),$11.99,$11.99,https://i5.walmartimages.com/asr/b9437bc4-9524-4ed0-9017-8de93c4d8f0e_1.c30301c2293997fd20e60e7bd62d9dae.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,5,https://www.walmart.com/ip/Tyler-Perry-Triple-Feature-DVD/55330539,[Movies & TV Shows Movies Romance Movies Romantic Comedies]
www.walmart.com-81d76c5b7c5198b8efcb2a3c8e15e1e8,2022-03-11T17:02:52.365591Z,A Goofy Movie (DVD),$9.61,$9.61,https://i5.walmartimages.com/asr/ad0cdd35-bbf5-456e-8961-de1a170f5bda_1.3f34ff3bfc95e3af8018fb3b43f4587d.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,89,https://www.walmart.com/ip/A-Goofy-Movie-DVD/1074444,[Movies & TV Shows Disney Movies Disney Movies]
www.walmart.com-9fe5ae9b962b49b8c15547188cf513e7,2022-03-11T17:41:42.65298Z,Scooby-Doo and the Cyber Chase (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/dd2d610f-2654-4075-b5eb-d4a10de62e18_1.916bc13a4bd8752348ebe800a2f6271b.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,21,https://www.walmart.com/ip/Scooby-Doo-and-the-Cyber-Chase-DVD/5355026,[Movies & TV Shows Movies Animated Movies Animated Drama Movies]
www.walmart.com-2aa323eea5cde512c4d2ac5093c3b7a2,2022-03-11T17:36:41.875819Z,MASH (DVD),$5.61,$9.98,https://i5.walmartimages.com/asr/0eaf5e3a-32e7-4e1b-81ce-aefcedaf025e_1.0b6f30960e35958b28eb6863465c1725.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,12,https://www.walmart.com/ip/MASH-DVD/4891140,[Movies & TV Shows Movies Action Movies Action Drama Movies]
www.walmart.com-b51acfe05a3687f4d7e2f0816baf2360,2022-03-11T16:49:55.146627Z,The Emoji Movie (DVD),$9.05,$9.05,https://i5.walmartimages.com/asr/93f4b3e6-71f7-4a2e-a92e-4b830f8651d6_1.e1934dab8b7e7756e94bc314492b919e.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,62,https://www.walmart.com/ip/The-Emoji-Movie-DVD/926832652,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-ac9a077e61534dcddfccaf0a8eb93926,2022-03-11T17:59:02.161688Z,Casper (DVD),$6.00,$6.00,https://i5.walmartimages.com/asr/745e3c0b-083d-43ea-8ec9-31bb014fc7d7_1.fe8aaa5957155bdce7233c8f3ebf6b8f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,37,https://www.walmart.com/ip/Casper-DVD/2318694,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-ff98a77c8233ae84a488c4e09f46fdb5,2022-03-11T17:45:31.977351Z,Reno 911!: The Complete Series (DVD),$22.99,$36.98,https://i5.walmartimages.com/asr/29c3aec1-1e2d-4a77-b0e4-f02fdf33a043.bdbb49f89f6803d3732391a9d3b1b897.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,9,https://www.walmart.com/ip/Reno-911-The-Complete-Series-DVD/855089513,[Movies & TV Shows Shop TV Shows by Format TV Shows on DVD]
www.walmart.com-608940511a4f859e9de283c6ac5a9675,2022-03-11T17:23:48.370051Z,City of Angels / Michael (DVD),$9.32,$9.32,https://i5.walmartimages.com/asr/eb877f4d-b489-4837-90f3-ef77c9e25a86_1.209c4643d65bbb2e921fb1fdd4996e0e.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,43,https://www.walmart.com/ip/City-of-Angels-Michael-DVD/11030751,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-4d5d7fe0dda81a1d311d488896f535f1,2022-03-11T17:09:02.260622Z,Emergency! The Complete Series (DVD),$49.99,$49.99,https://i5.walmartimages.com/asr/bdcc99a3-b76e-494d-9b61-d9792d70bc94.947f14a494be46275fbe49f3a5c55a36.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.5,8,https://www.walmart.com/ip/Emergency-The-Complete-Series-DVD/51414044,[Movies & TV Shows TV Shows Action & Adventure TV Shows]
www.walmart.com-4648ca2d2e5c4a706e55f6dcb2a3d0cd,2022-03-11T17:24:03.374892Z,Romancing the Stone (Blu-ray),$9.61,$9.61,https://i5.walmartimages.com/asr/eb2feb46-121e-487c-8715-9b18670ac8ab_1.9ce45ccc36a7ef3e5a7639d3a1f9acd9.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,6,https://www.walmart.com/ip/Romancing-the-Stone-Blu-ray/10737042,[Movies & TV Shows Movies Action Movies Action Drama Movies]
www.walmart.com-208e7c1869518044d23e7165006480da,2022-03-11T17:49:42.465735Z,48 Hrs. / Another 48 Hrs. (DVD),$9.52,$9.52,https://i5.walmartimages.com/asr/f1ecd841-cc84-481a-9570-165ae410b0b6_1.7a38d7638284e9845f01bd5d27b5d99a.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,10,https://www.walmart.com/ip/48-Hrs-Another-48-Hrs-DVD/55729008,[Movies & TV Shows Movies Romance Movies Romantic Comedies]
www.walmart.com-37e7a1f088104b7d3b7d110c76076893,2022-03-11T17:36:09.046556Z,Little Shop of Horrors (Director's Cut) (Blu-ray),$9.99,$19.98,https://i5.walmartimages.com/asr/93dcffd3-feff-4289-aaad-cabd84cebdcc_1.df5cf72932c6bd76c7c6519418e8cbe0.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,11,https://www.walmart.com/ip/Little-Shop-of-Horrors-Director-s-Cut-Blu-ray/256959958,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-4e0d48051e703f2f6a96c9eff59547c1,2022-03-11T17:21:16.57611Z,Romy and Michele's High School Reunion (15th Anniversary) (Blu-ray),$9.99,$9.99,https://i5.walmartimages.com/asr/f0af4f46-ccf3-45d7-b618-42e4c01f513c_1.48261242f144070105309d18abdc5196.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,4,https://www.walmart.com/ip/Romy-and-Michele-s-High-School-Reunion-15th-Anniversary-Blu-ray/20850562,[Movies & TV Shows Disney Movies Disney Movies]
www.walmart.com-28fedf1942c141df1ac40d72989c946c,2022-03-11T16:56:18.861603Z,Gone With the Wind (DVD),$9.32,$9.32,https://i5.walmartimages.com/asr/72ba5468-e79a-4fac-a284-2b2679deaa00_1.83a463c20b25580d3799e5c681429cfd.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,157,https://www.walmart.com/ip/Gone-With-the-Wind-DVD/12329525,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-be7d2ead72af017ba47cc5b40affdb77,2022-03-11T17:08:25.660085Z,Monty Python and the Holy Grail (40th Anniversary Edition) (Blu-ray),$20.65,$20.65,https://i5.walmartimages.com/asr/3bd740b8-2216-4dd1-b36c-3b596d9152b5_1.72b0e668dbb0340e81e687b4fcaa0444.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.2,5,https://www.walmart.com/ip/Monty-Python-and-the-Holy-Grail-40th-Anniversary-Edition-Blu-ray/46728663,[Movies & TV Shows Movies Romance Movies Romantic Comedies]
www.walmart.com-6cf805e7809069fc27cdc9aaf965caed,2022-03-11T17:31:23.087224Z,Man on Fire (DVD),$7.63,$7.63,https://i5.walmartimages.com/asr/23369552-56ca-4881-b070-6a5a5ad82c56_1.75ad7e602c159af87f6323d40d4030ec.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,30,https://www.walmart.com/ip/Man-on-Fire-DVD/3138754,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-86ef9bc6207167ea8b18851cc660fbab,2022-03-11T17:24:47.169258Z,Next of Kin (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/25170b0d-3e1f-4e07-9093-393586cdd6e3_1.8690ad96bda10698b1f48fcbcd855869.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,52,https://www.walmart.com/ip/Next-of-Kin-DVD/1097426,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-41596c84586eaae17f249515cc1705ee,2022-03-11T17:39:20.476245Z,8 Mile (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/ef828784-c6dd-478a-a5a1-984406e3b96b_1.c625d6a979d8ef4ebd4f6d75584430b6.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,28,https://www.walmart.com/ip/8-Mile-DVD/2069791,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-4d5180a9f705c33621f753eb68759b94,2022-03-11T17:11:56.576194Z,The Phantom of the Opera (DVD),$7.31,$7.31,https://i5.walmartimages.com/asr/772d4156-83fc-4e7f-9d3b-e0886ffeaf93_1.ac44d0a25205200bff2afee63450d0b2.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.7,127,https://www.walmart.com/ip/The-Phantom-of-the-Opera-DVD/3620513,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-5dee24c578e9737c5ba7cd541552ec3c,2022-03-11T17:45:38.579765Z,Sweeney Todd: The Demon Barber of Fleet Street (DVD),$7.17,$7.17,https://i5.walmartimages.com/asr/2d8ff7f2-2e2f-49db-82b0-15dd94d7cf18_1.39e227fa3cb26a455c52f5cc7a209413.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,7,https://www.walmart.com/ip/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street-DVD/55983941,[Movies & TV Shows Movies Horror Movies Slasher Horror Movies]
www.walmart.com-594261b3a6766e46c7cedceb70bb8993,2022-03-11T17:23:51.094796Z,3 Chuck Norris Favorites: The Delta Force / Lone Wolf McQuade / Code of Silence (Blu-ray),$10.00,$10.00,https://i5.walmartimages.com/asr/e8b22a90-973c-4f0a-a00a-91b9d9fdf229_1.516a5cf283cce9fad7ce69b1fff7df46.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,1,https://www.walmart.com/ip/3-Chuck-Norris-Favorites-The-Delta-Force-Lone-Wolf-McQuade-Code-of-Silence-Blu-ray/44665505,[Movies & TV Shows Movies Action Movies Martial Art Movies]
www.walmart.com-00b1280e0e8d81213209c0adb1c3b0c7,2022-03-11T17:28:37.250326Z,A Time to Kill (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/b652d82b-48bb-4c25-b4f1-a2c475c379a3_1.98cdf25fcdb8b75e01e8fcc156c4b4e2.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.1,43,https://www.walmart.com/ip/A-Time-to-Kill-DVD/16451825,[Movies & TV Shows Under $5]
www.walmart.com-9583bc01af1d41f1d6546f64aa8388b2,2022-03-11T17:44:22.198696Z,RoboCop Trilogy Collection (DVD + Blu-ray),$10.67,$10.67,https://i5.walmartimages.com/asr/327d266a-f664-4702-90f3-3cdacb3a8304_1.8084022fe335950fbc4445f340c7af75.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.2,24,https://www.walmart.com/ip/RoboCop-Trilogy-Collection-DVD-Blu-ray/39370821,[Movies & TV Shows Movies Science Fiction Movies Action]
www.walmart.com-67edc53a743aed3d6531151f62a2c219,2022-03-11T17:09:32.671678Z,Pokemon Rare Grabbag - 20 Rare Pokemon Cards,$7.00,$7.00,https://i5.walmartimages.com/asr/8843ace7-a681-4a94-906c-c78f360a7f9d_1.3e8b92cd545c04d9e74b45c68203d656.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,2.9,11,https://www.walmart.com/ip/Pokemon-Rare-Grabbag-20-Rare-Pokemon-Cards/173521614,[Toys Toys Character Shop Pokemon Toys Pokemon Games]
www.walmart.com-3cc2a7afaa59ce05c38488185a58340c,2022-03-11T17:10:42.557523Z,Escape From New York (DVD),$9.30,$9.30,https://i5.walmartimages.com/asr/e695e79d-3edb-4d67-8f32-4dc965e43717_1.748aa530fd2e60a56166fee06203e96b.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,9,https://www.walmart.com/ip/Escape-From-New-York-DVD/1082362,[Movies & TV Shows Movies Science Fiction Movies All Sci-Fi & Fantasy]
www.walmart.com-f681903b3a1aaf3258c15eca612485f4,2022-03-11T17:15:43.341905Z,Fifty Shades Darker (Unrated) (DVD),$6.00,$6.00,https://i5.walmartimages.com/asr/838947f4-9615-43cf-8fde-10fda2642b14.903385383f99c3b14c20533d12d7d81b.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,19,https://www.walmart.com/ip/Fifty-Shades-Darker-Unrated-DVD/55587187,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-f461989917e15d85779f35dfa1155bc9,2022-03-11T16:51:14.963508Z,Sweet Dreams (DVD),$7.08,$7.08,https://i5.walmartimages.com/asr/1d9bf986-df8b-4c33-ae76-62b9d75d64d0.e75c940eb168ca1ac0180367159505a3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.7,59,https://www.walmart.com/ip/Sweet-Dreams-DVD/1105362,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-4b1897ed65efbb6649da764c61395bc8,2022-03-11T17:06:51.477959Z,The Blob (DVD),$11.99,$15.98,https://i5.walmartimages.com/asr/268d8d0a-5b76-4a9e-94df-96544e5f9673.b6ac1a1d2465b78591968ad2aa6b22c1.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.3,7,https://www.walmart.com/ip/The-Blob-DVD/55472756,[Movies & TV Shows Movies Science Fiction Movies All Sci-Fi & Fantasy]
www.walmart.com-f068505492e4a1da30042252c48c4bf1,2022-03-11T16:49:42.370766Z,Despicable Me 3 (DVD),$5.00,$5.00,https://i5.walmartimages.com/asr/7ebcf0dd-c20d-465e-a22b-4a89820475e0.7b99e1e557df71f55e7a93b72d3a3b0d.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,48,https://www.walmart.com/ip/Despicable-Me-3-DVD/56082429,[Movies & TV Shows Movies Kids Movies Animation & Cartoons]
www.walmart.com-8c217b8eacd2d39b8403b49aa6b7307c,2022-03-11T17:37:57.880576Z,Drop Dead Fred (25th Anniversary Edition) (Blu-ray),$13.98,$17.99,https://i5.walmartimages.com/asr/f4461ce7-e6c3-4597-91f5-84733728ae6d.170965183bbf13050668d134a060cf1f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,40,https://www.walmart.com/ip/Drop-Dead-Fred-25th-Anniversary-Edition-Blu-ray/391812047,[Movies & TV Shows Movies Comedy Movies All Comedy]
